Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
26349,3827,0,0,6.89,13077747.22,1211.9,-0.2,13637462,143169,212,
26409,3830,0,0,6.89,13085821.38,1201.83,-0.2,13637462,143169,211,
26489,3833,0,0,6.89,13096492.26,1188.41,-0.2,13637462,143169,210,
26549,3835,0,0,6.89,13104424.5,1178.34,-0.2,13637462,143169,210,
26629,3838,0,0,6.89,13114906.37,1164.91,-0.2,13637462,143169,209,
26709,3841,0,0,6.89,13125280.47,1151.49,-0.2,13637462,143169,208,
26789,3844,0,0,6.89,13135546.93,1138.06,-0.2,13637462,143169,207,
26849,3847,0,0,6.89,13143176.23,1127.99,-0.2,13637462,143169,206,
26929,3850,0,0,6.89,13153254.7,1114.56,-0.2,13637462,143169,205,
27009,3853,0,0,6.89,13163225.94,1101.13,-0.2,13637462,143169,204,
27089,3856,0,0,6.89,13173090.12,1087.71,-0.2,13637462,143169,203,
27169,3859,0,0,6.89,13182847.36,1074.27,-0.2,13637462,143169,202,
27249,3861,0,0,6.89,13192497.82,1060.84,-0.2,13637462,143169,202,
27329,3864,0,0,6.89,13202041.64,1047.41,-0.2,13637462,143169,201,
27409,3867,0,0,6.89,13211478.95,1033.98,-0.2,13637462,143169,200,
27489,3870,0,0,6.89,13220809.89,1020.54,-0.19,13637462,143169,199,
27549,3872,0,0,6.89,13227738.37,1010.47,-0.19,13637462,143169,198,
27629,3875,0,0,6.89,13236883.49,997.03,-0.19,13637462,143169,197,
27709,3877,0,0,6.89,13245922.61,983.6,-0.19,13637462,143169,197,
27769,3879,0,0,6.89,13252632.47,973.52,-0.19,13637462,143169,196,
27849,3882,0,0,6.89,13261486.4,960.08,-0.19,13637462,143169,195,
27909,3884,0,0,6.89,13268057.51,950.01,-0.19,13637462,143169,194,
27969,3886,0,0,6.89,13274569.25,939.93,-0.19,13637462,143169,194,
28049,3888,0,0,6.89,13283159.3,926.49,-0.19,13637462,143169,193,
28129,3891,0,0,6.89,13291644.01,913.05,-0.19,13637462,143169,192,
28189,3893,0,0,6.89,13297938.5,902.97,-0.19,13637462,143169,192,
28269,3895,0,0,6.89,13306239.17,889.53,-0.19,13637462,143169,191,
28349,3898,0,0,6.89,13314434.83,876.09,-0.19,13637462,143169,190,
28429,3900,0,0,6.89,13322525.61,862.65,-0.19,13637462,143169,189,
28489,3902,0,0,6.89,13328524.93,852.56,-0.19,13637462,143169,189,
28569,3904,0,0,6.89,13336432.42,839.12,-0.19,13637462,143169,188,
28629,3906,0,0,6.89,13342294.41,829.04,-0.19,13637462,143169,187,
28709,3908,0,0,6.89,13350018.97,815.59,-0.18,13637462,143169,187,
28769,3910,0,0,6.89,13355743.88,805.51,-0.18,13637462,143169,186,
28849,3912,0,0,6.89,13363285.84,792.06,-0.18,13637462,143169,185,
28909,3914,0,0,6.89,13368873.92,781.98,-0.18,13637462,143169,185,
28969,3916,0,0,6.89,13374403.44,771.9,-0.18,13637462,143169,184,
29049,3918,0,0,6.89,13381685.1,758.45,-0.18,13637462,143169,184,
29129,3920,0,0,6.89,13388862.82,745,-0.18,13637462,143169,183,
29189,3922,0,0,6.89,13394177.96,734.92,-0.18,13637462,143169,182,
29269,3924,0,0,6.89,13401174.03,721.47,-0.18,13637462,143169,182,
29349,3926,0,0,6.89,13408066.44,708.02,-0.18,13637462,143169,181,
29429,3928,0,0,6.89,13414855.27,694.57,-0.18,13637462,143169,180,
29509,3930,0,0,6.89,13421540.63,681.12,-0.18,13637462,143169,180,
29589,3932,0,0,6.89,13428122.61,667.67,-0.18,13637462,143169,179,
29649,3933,0,0,6.89,13432991.3,657.58,-0.18,13637462,143169,178,
29729,3935,0,0,6.89,13439392.58,644.13,-0.18,13637462,143169,178,
29789,3937,0,0,6.89,13444125.86,634.04,-0.18,13637462,143169,177,
29869,3938,0,0,6.89,13450346.71,620.59,-0.18,13637462,143169,177,
29929,3940,0,0,6.89,13454944.76,610.5,-0.18,13637462,143169,176,
30009,3942,0,0,6.89,13460985.45,597.05,-0.17,13637462,143169,176,
30089,3943,0,0,6.89,13466923.31,583.59,-0.17,13637462,143169,175,
30149,3945,0,0,6.89,13471309.27,573.5,-0.17,13637462,143169,175,
30229,3946,0,0,6.89,13477067.36,560.05,-0.17,13637462,143169,174,
30309,3948,0,0,6.89,13482722.83,546.6,-0.17,13637462,143169,173,
30369,3949,0,0,6.89,13486897.15,536.5,-0.17,13637462,143169,173,
30449,3951,0,0,6.89,13492373.24,523.05,-0.17,13637462,143169,172,
30529,3953,0,0,6.89,13497746.93,509.59,-0.17,13637462,143169,172,
30609,3954,0,0,6.89,13503018.29,496.14,-0.17,13637462,143169,171,
30689,3956,0,0,6.89,13508187.4,482.68,-0.17,13637462,143169,171,
30749,3957,0,0,6.89,13511997.16,472.59,-0.17,13637462,143169,170,
30829,3958,0,0,6.89,13516987.48,459.13,-0.17,13637462,143169,170,
30909,3960,0,0,6.89,13521875.74,445.67,-0.17,13637462,143169,169,
30969,3961,0,0,6.89,13525474.99,435.58,-0.17,13637462,143169,169,
31049,3962,0,0,6.89,13530184.8,422.12,-0.17,13637462,143169,168,
31129,3964,0,0,6.89,13534792.71,408.66,-0.17,13637462,143169,168,
31209,3965,0,0,6.89,13539298.81,395.2,-0.17,13637462,143169,167,
31289,3966,0,0,6.89,13543703.14,381.74,-0.16,13637462,143169,167,
31349,3967,0,0,6.89,13546939.64,371.65,-0.16,13637462,143169,167,
31429,3969,0,0,6.89,13551166.04,358.19,-0.16,13637462,143169,166,
31509,3970,0,0,6.89,13555290.83,344.73,-0.16,13637462,143169,166,
31589,3971,0,0,6.89,13559314.08,331.27,-0.16,13637462,143169,165,
31669,3972,0,0,6.89,13563235.83,317.81,-0.16,13637462,143169,165,
31749,3973,0,0,6.89,13567056.15,304.35,-0.16,13637462,143169,165,
31809,3974,0,0,6.89,13569854.86,294.25,-0.16,13637462,143169,164,
31889,3975,0,0,6.89,13573497.79,280.79,-0.16,13637462,143169,164,
31969,3976,0,0,6.89,13577039.42,267.33,-0.16,13637462,143169,163,
32049,3977,0,0,6.89,13580479.8,253.87,-0.16,13637462,143169,163,
32129,3978,0,0,6.89,13583818.97,240.4,-0.16,13637462,143169,163,
32209,3979,0,0,6.89,13587056.99,226.94,-0.16,13637462,143169,162,
32269,3980,0,0,6.89,13589419.14,216.84,-0.16,13637462,143169,162,
32349,3981,0,0,6.89,13592480.24,203.38,-0.16,13637462,143169,162,
32429,3982,0,0,6.89,13595440.29,189.92,-0.16,13637462,143169,161,
32489,3982,0,0,6.89,13597594.04,179.82,-0.16,13637462,143169,161,
32569,3983,0,0,6.89,13600377.36,166.36,-0.15,13637462,143169,161,
32629,3984,0,0,6.89,13602398.61,156.26,-0.15,13637462,143169,161,
32709,3985,0,0,6.89,13605005.31,142.79,-0.15,13637462,143169,160,
32789,3985,0,0,6.89,13607511.15,129.33,-0.15,13637462,143169,160,
32869,3986,0,0,6.89,13609916.14,115.87,-0.15,13637462,143169,160,
32929,3987,0,0,6.89,13611653.72,105.77,-0.15,13637462,143169,160,
33009,3987,0,0,6.89,13613882.32,92.3,-0.15,13637462,143169,159,
33089,3988,0,0,6.89,13616010.16,78.84,-0.15,13637462,143169,159,
33169,3989,0,0,6.89,13618037.28,65.37,-0.15,13637462,143169,159,
33249,3989,0,0,6.89,13619963.69,51.91,-0.15,13637462,143169,159,
33329,3990,0,0,6.89,13621789.44,38.45,-0.15,13637462,143169,159,
33389,3990,0,0,6.89,13623092.69,28.35,-0.15,13637462,143169,158,
33469,3991,0,0,6.89,13624742.31,14.89,-0.15,13637462,143169,158,
33549,3991,0,0,6.89,13626291.32,1.51,-0.15,13637462,143169,158,
33609,3991,0,0,6.89,13627387.07,8.7,-0.15,13637462,143169,158,
33689,3992,0,0,6.89,13628760.06,22.16,-0.15,13637462,143169,158,
33769,3992,0,0,6.89,13630032.5,35.62,-0.15,13637462,143169,158,
33849,3992,0,0,6.89,13631204.39,49.09,-0.14,13637462,143169,158,
33929,3993,0,0,6.89,13632275.77,62.55,-0.14,13637462,143169,157,
33989,3993,0,0,6.89,13633013.34,72.65,-0.14,13637462,143169,157,
34069,3993,0,0,6.89,13633908.83,86.12,-0.14,13637462,143169,157,
34149,3994,0,0,6.89,13634703.83,99.59,-0.14,13637462,143169,157,
34229,3994,0,0,6.89,13635398.36,113.05,-0.14,13637462,143169,157,
34309,3994,0,0,6.89,13635992.42,126.52,-0.14,13637462,143169,157,
34389,3994,0,0,6.89,13636486.02,139.98,-0.14,13637462,143169,157,
34469,3994,0,0,6.89,13636879.16,153.45,-0.14,13637462,143169,157,
34549,3994,0,0,6.89,13637171.86,166.92,-0.14,13637462,143169,157,
34629,3994,0,0,6.89,13637364.11,180.38,-0.14,13637462,143169,157,
34709,3994,0,0,6.89,13637455.93,193.85,-0.14,13637462,143169,157,
34789,3994,0,0,6.89,13637447.3,207.32,-0.14,13637462,143169,157,
34849,3994,0,0,6.89,13637374.92,217.42,-0.14,13637462,143169,157,
34909,3994,0,0,6.89,13637246.03,227.52,-0.14,13637462,143169,157,
34989,3994,0,0,6.89,13636986.3,240.98,-0.14,13637462,143169,157,
35049,3994,0,0,6.89,13636725.59,251.08,-0.14,13637462,143169,157,
35109,3994,0,0,6.89,13636408.37,261.18,-0.14,13637462,143169,157,
35169,3994,0,0,6.89,13636034.64,271.28,-0.13,13637462,143169,157,
35249,3994,0,0,6.89,13635448.44,284.75,-0.13,13637462,143169,157,
35329,3994,0,0,6.89,13634761.77,298.21,-0.13,13637462,143169,157,
35409,3993,0,0,6.89,13633974.63,311.68,-0.13,13637462,143169,157,
35489,3993,0,0,6.89,13633087,325.15,-0.13,13637462,143169,157,
35549,3993,0,0,6.89,13632355.32,335.25,-0.13,13637462,143169,157,
35609,3993,0,0,6.89,13631567.11,345.35,-0.13,13637462,143169,158,
35669,3992,0,0,6.89,13630722.36,355.45,-0.13,13637462,143169,158,
35729,3992,0,0,6.89,13629821.06,365.55,-0.13,13637462,143169,158,
35789,3992,0,0,6.89,13628863.21,375.64,-0.13,13637462,143169,158,
35849,3991,0,0,6.89,13627848.79,385.74,-0.13,13637462,143169,158,
35909,3991,0,0,6.89,13626777.8,395.84,-0.13,13637462,143169,158,
35969,3991,0,0,6.89,13625650.24,405.94,-0.13,13637462,143169,158,
36029,3990,0,0,6.89,13624466.09,416.04,-0.13,13637462,143169,158,
36088,3990,0,0,6.89,13623255.45,425.9,-0.13,13637462,143169,158,
36145,3990,0,0,6.89,13622066.14,435.18,-0.13,13637462,143169,159,
36197,3989,0,0,6.89,13620907.12,443.89,-0.13,13637462,143169,159,
36247,3989,0,0,6.89,13619786.67,452.03,-0.13,13637462,143169,159,
36293,3989,0,0,6.89,13618712.69,459.58,-0.13,13637462,143169,159,
36349,3988,0,0,6.89,13617365.22,468.76,-0.13,13637462,143169,159,
36387,3988,0,0,6.89,13616426.67,474.98,-0.13,13637462,143169,159,
36422,3988,0,0,6.89,13615556.47,480.61,-0.13,13637462,143169,159,
36453,3988,0,0,6.89,13614760.1,485.68,-0.12,13637462,143169,159,
36481,3987,0,0,6.89,13614042.35,490.16,-0.12,13637462,143169,159,
36505,3987,0,0,6.89,13613407.58,494.07,-0.12,13637462,143169,160,
36526,3987,0,0,6.89,13612859.5,497.41,-0.12,13637462,143169,160,
36544,3987,0,0,6.89,13612401.41,500.17,-0.12,13637462,143169,160,
36558,3987,0,0,6.89,13612035.79,502.35,-0.12,13637462,143169,160,
36568,3987,0,0,6.89,13611764.91,503.96,-0.12,13637462,143169,160,
36574,3987,0,0,6.89,13611637.62,504.71,-0.12,13637462,143169,160,
36579,3987,0,0,6.89,13611524.91,505.38,-0.12,13637462,143169,160,
36582,3987,0,0,6.89,13611439.17,505.88,-0.12,13637462,143169,160,
36585,3987,0,0,6.89,13611353.28,506.39,-0.12,13637462,143169,160,
36588,3987,0,0,6.89,13611267.25,506.89,-0.12,13637462,143169,160,
36591,3987,0,0,6.89,13611181.08,507.4,-0.12,13637462,143169,160,
36593,3986,0,0,6.89,13611123.55,507.73,-0.12,13637462,143169,160,
36596,3986,0,0,6.89,13611037.15,508.24,-0.12,13637462,143169,160,
36598,3986,0,0,6.89,13610979.46,508.58,-0.12,13637462,143169,160,
36601,3986,0,0,6.89,13610892.82,509.08,-0.12,13637462,143169,160,
36605,3986,0,0,6.89,13610777.07,509.75,-0.12,13637462,143169,160,
36608,3986,0,0,6.89,13610690.1,510.26,-0.12,13637462,143169,160,
36611,3986,0,0,6.89,13610602.98,510.76,-0.12,13637462,143169,160,
36614,3986,0,0,6.89,13610515.72,511.27,-0.12,13637462,143169,160,
36617,3986,0,0,6.89,13610428.32,511.77,-0.12,13637462,143169,160,
36620,3986,0,0,6.89,13610340.78,512.28,-0.12,13637462,143169,160,
36622,3986,0,0,6.89,13610282.34,512.62,-0.12,13637462,143169,160,
36625,3986,0,0,6.89,13610194.56,513.12,-0.12,13637462,143169,160,
36627,3986,0,0,6.89,13610135.97,513.46,-0.12,13637462,143169,160,
36630,3986,0,0,6.89,13610047.95,513.96,-0.12,13637462,143169,160,
36633,3986,0,0,6.89,13609959.8,514.47,-0.12,13637462,143169,160,
36635,3986,0,0,6.89,13609900.95,514.8,-0.12,13637462,143169,160,
36638,3986,0,0,6.89,13609812.56,515.31,-0.12,13637462,143169,160,
36640,3986,0,0,6.89,13609753.55,515.64,-0.12,13637462,143169,160,
36643,3986,0,0,6.89,13609664.92,516.15,-0.12,13637462,143169,160,
36646,3986,0,0,6.89,13609576.15,516.65,-0.12,13637462,143169,160,
36648,3986,0,0,6.89,13609516.89,516.99,-0.12,13637462,143169,160,
36651,3986,0,0,6.89,13609427.89,517.5,-0.12,13637462,143169,160,
36654,3986,0,0,6.89,13609338.74,518,-0.12,13637462,143169,160,
36657,3986,0,0,6.89,13609249.45,518.51,-0.12,13637462,143169,160,
36661,3986,0,0,6.89,13609130.17,519.18,-0.12,13637462,143169,160,
36664,3986,0,0,6.89,13609040.55,519.68,-0.12,13637462,143169,160,
36667,3986,0,0,6.89,13608950.79,520.19,-0.12,13637462,143169,160,
36670,3986,0,0,6.89,13608860.89,520.69,-0.12,13637462,143169,160,
36673,3986,0,0,6.89,13608770.84,521.2,-0.12,13637462,143169,160,
36676,3986,0,0,6.89,13608680.65,521.7,-0.12,13637462,143169,160,
36679,3986,0,0,6.89,13608590.32,522.21,-0.12,13637462,143169,160,
36682,3986,0,0,6.89,13608499.85,522.71,-0.12,13637462,143169,160,
36685,3986,0,0,6.89,13608409.24,523.22,-0.12,13637462,143169,160,
36687,3986,0,0,6.89,13608348.75,523.55,-0.12,13637462,143169,160,
36690,3986,0,0,6.89,13608257.9,524.06,-0.12,13637462,143169,160,
36692,3986,0,0,6.89,13608197.25,524.4,-0.12,13637462,143169,160,
36695,3986,0,0,6.89,13608106.17,524.9,-0.12,13637462,143169,160,
36698,3986,0,0,6.89,13608014.94,525.41,-0.12,13637462,143169,160,
36701,3986,0,0,6.89,13607923.57,525.91,-0.12,13637462,143169,160,
36704,3986,0,0,6.89,13607832.06,526.42,-0.12,13637462,143169,160,
36706,3985,0,0,6.89,13607770.97,526.75,-0.12,13637462,143169,160,
36709,3985,0,0,6.89,13607679.23,527.26,-0.12,13637462,143169,160,
36712,3985,0,0,6.89,13607587.34,527.76,-0.12,13637462,143169,160,
36715,3985,0,0,6.89,13607495.31,528.27,-0.12,13637462,143169,160,
36719,3985,0,0,6.89,13607372.38,528.94,-0.12,13637462,143169,160,
36722,3985,0,0,6.89,13607280.02,529.45,-0.12,13637462,143169,160,
36725,3985,0,0,6.89,13607187.51,529.95,-0.12,13637462,143169,160,
36728,3985,0,0,6.89,13607094.87,530.46,-0.12,13637462,143169,160,
36731,3985,0,0,6.89,13607002.08,530.96,-0.12,13637462,143169,160,
36734,3985,0,0,6.89,13606909.15,531.47,-0.12,13637462,143169,160,
36737,3985,0,0,6.89,13606816.08,531.97,-0.12,13637462,143169,160,
36740,3985,0,0,6.89,13606722.86,532.48,-0.12,13637462,143169,160,
36743,3985,0,0,6.89,13606629.51,532.98,-0.12,13637462,143169,160,
36746,3985,0,0,6.89,13606536.01,533.48,-0.12,13637462,143169,160,
36749,3985,0,0,6.89,13606442.37,533.99,-0.12,13637462,143169,160,
36752,3985,0,0,6.89,13606348.59,534.49,-0.12,13637462,143169,160,
36755,3985,0,0,6.89,13606254.67,535,-0.12,13637462,143169,160,
36757,3985,0,0,6.89,13606191.98,535.34,-0.12,13637462,143169,160,
36760,3985,0,0,6.89,13606097.82,535.84,-0.12,13637462,143169,160,
36763,3985,0,0,6.89,13606003.52,536.35,-0.12,13637462,143169,160,
36765,3985,0,0,6.89,13605940.57,536.68,-0.12,13637462,143169,160,
36768,3985,0,0,6.89,13605846.04,537.19,-0.12,13637462,143169,160,
36771,3985,0,0,6.89,13605751.36,537.69,-0.12,13637462,143169,160,
36775,3985,0,0,6.89,13605624.9,538.37,-0.12,13637462,143169,160,
36778,3985,0,0,6.89,13605529.89,538.87,-0.12,13637462,143169,160,
36781,3985,0,0,6.89,13605434.74,539.38,-0.12,13637462,143169,160,
36784,3985,0,0,6.89,13605339.45,539.88,-0.12,13637462,143169,160,
36787,3985,0,0,6.89,13605244.01,540.39,-0.12,13637462,143169,160,
36790,3985,0,0,6.89,13605148.43,540.89,-0.12,13637462,143169,160,
36793,3985,0,0,6.89,13605052.71,541.4,-0.12,13637462,143169,160,
36796,3985,0,0,6.89,13604956.85,541.9,-0.12,13637462,143169,160,
36798,3985,0,0,6.89,13604892.87,542.24,-0.12,13637462,143169,160,
36801,3985,0,0,6.89,13604796.77,542.74,-0.12,13637462,143169,160,
36804,3985,0,0,6.89,13604700.53,543.25,-0.12,13637462,143169,160,
36806,3985,0,0,6.89,13604636.29,543.58,-0.12,13637462,143169,160,
36809,3985,0,0,6.89,13604539.82,544.09,-0.12,13637462,143169,161,
36811,3985,0,0,6.89,13604475.42,544.42,-0.12,13637462,143169,161,
36814,3984,0,0,6.89,13604378.71,544.93,-0.12,13637462,143169,161,
36817,3984,0,0,6.89,13604281.86,545.43,-0.12,13637462,143169,161,
36819,3984,0,0,6.89,13604217.21,545.77,-0.12,13637462,143169,161,
36822,3984,0,0,6.89,13604120.12,546.28,-0.12,13637462,143169,161,
36825,3984,0,0,6.89,13604022.89,546.78,-0.12,13637462,143169,161,
36827,3984,0,0,6.89,13603957.99,547.12,-0.12,13637462,143169,161,
36830,3984,0,0,6.89,13603860.52,547.62,-0.12,13637462,143169,161,
36834,3984,0,0,6.89,13603730.34,548.3,-0.12,13637462,143169,161,
36838,3984,0,0,6.89,13603599.91,548.97,-0.12,13637462,143169,161,
36842,3984,0,0,6.89,13603469.23,549.64,-0.12,13637462,143169,161,
36846,3984,0,0,6.89,13603338.29,550.31,-0.12,13637462,143169,161,
36849,3984,0,0,6.89,13603239.92,550.82,-0.12,13637462,143169,161,
36852,3984,0,0,6.89,13603141.42,551.32,-0.12,13637462,143169,161,
36855,3984,0,0,6.89,13603042.76,551.83,-0.12,13637462,143169,161,
36858,3984,0,0,6.89,13602943.97,552.33,-0.12,13637462,143169,161,
36861,3984,0,0,6.89,13602845.04,552.84,-0.12,13637462,143169,161,
36864,3984,0,0,6.89,13602745.96,553.34,-0.12,13637462,143169,161,
36867,3984,0,0,6.89,13602646.74,553.85,-0.12,13637462,143169,161,
36870,3984,0,0,6.89,13602547.38,554.35,-0.12,13637462,143169,161,
36873,3984,0,0,6.89,13602447.88,554.86,-0.12,13637462,143169,161,
36876,3984,0,0,6.89,13602348.24,555.36,-0.12,13637462,143169,161,
36879,3984,0,0,6.89,13602248.45,555.87,-0.12,13637462,143169,161,
36882,3984,0,0,6.89,13602148.52,556.37,-0.12,13637462,143169,161,
36885,3984,0,0,6.89,13602048.45,556.88,-0.12,13637462,143169,161,
36889,3984,0,0,6.89,13601914.81,557.55,-0.12,13637462,143169,161,
36893,3984,0,0,6.89,13601780.91,558.23,-0.12,13637462,143169,161,
36896,3984,0,0,6.89,13601680.32,558.73,-0.12,13637462,143169,161,
36899,3984,0,0,6.89,13601577.46,559.25,-0.12,13637462,143169,161,
36902,3984,0,0,6.89,13601468.4,559.79,-0.12,13637462,143169,161,
36905,3984,0,0,6.89,13601353.1,560.37,-0.12,13637462,143169,161,
36909,3984,0,0,6.89,13601231.54,560.97,-0.12,13637462,143169,161,
36912,3983,0,0,6.89,13601103.69,561.61,-0.12,13637462,143169,161,
36916,3983,0,0,6.89,13600969.52,562.28,-0.12,13637462,143169,161,
36920,3983,0,0,6.89,13600828.98,562.97,-0.12,13637462,143169,161,
36925,3983,0,0,6.89,13600682.05,563.7,-0.12,13637462,143169,161,
36929,3983,0,0,6.89,13600528.69,564.46,-0.12,13637462,143169,161,
36934,3983,0,0,6.89,13600368.87,565.25,-0.12,13637462,143169,161,
36939,3983,0,0,6.89,13600202.53,566.07,-0.12,13637462,143169,161,
36944,3983,0,0,6.89,13600029.64,566.92,-0.12,13637462,143169,161,
36949,3983,0,0,6.89,13599850.16,567.79,-0.12,13637462,143169,161,
36954,3983,0,0,6.89,13599664.04,568.7,-0.12,13637462,143169,161,
36960,3983,0,0,6.89,13599471.24,569.64,-0.12,13637462,143169,161,
36967,3983,0,0,6.89,13599203.69,570.94,-0.12,13637462,143169,161,
36973,3983,0,0,6.89,13598995.87,571.95,-0.12,13637462,143169,161,
36979,3983,0,0,6.89,13598786.84,572.96,-0.12,13637462,143169,161,
36985,3983,0,0,6.89,13598577.23,573.97,-0.12,13637462,143169,161,
36991,3983,0,0,6.89,13598367.05,574.98,-0.12,13637462,143169,161,
36997,3983,0,0,6.89,13598156.31,575.99,-0.12,13637462,143169,161,
37003,3983,0,0,6.89,13597945,577,-0.12,13637462,143169,161,
37009,3982,0,0,6.89,13597733.12,578.01,-0.12,13637462,143169,161,
37015,3982,0,0,6.89,13597520.67,579.02,-0.12,13637462,143169,161,
37021,3982,0,0,6.89,13597307.66,580.03,-0.12,13637462,143169,161,
37027,3982,0,0,6.89,13597094.07,581.04,-0.12,13637462,143169,161,
37031,3982,0,0,6.89,13596951.37,581.71,-0.12,13637462,143169,161,
37037,3982,0,0,6.89,13596736.84,582.72,-0.12,13637462,143169,161,
37043,3982,0,0,6.89,13596521.74,583.73,-0.12,13637462,143169,161,
37049,3982,0,0,6.89,13596306.08,584.74,-0.12,13637462,143169,161,
37055,3982,0,0,6.89,13596089.84,585.75,-0.12,13637462,143169,161,
37061,3982,0,0,6.89,13595873.04,586.76,-0.12,13637462,143169,161,
37065,3982,0,0,6.89,13595728.19,587.43,-0.12,13637462,143169,161,
37071,3982,0,0,6.89,13595510.44,588.44,-0.12,13637462,143169,161,
37079,3982,0,0,6.89,13595219.23,589.79,-0.12,13637462,143169,162,
37085,3982,0,0,6.89,13595000.15,590.8,-0.12,13637462,143169,162,
37091,3982,0,0,6.89,13594780.51,591.81,-0.12,13637462,143169,162,
37097,3982,0,0,6.89,13594560.3,592.82,-0.12,13637462,143169,162,
37103,3981,0,0,6.89,13594339.52,593.83,-0.12,13637462,143169,162,
37109,3981,0,0,6.89,13594118.17,594.84,-0.12,13637462,143169,162,
37115,3981,0,0,6.89,13593896.25,595.85,-0.12,13637462,143169,162,
37121,3981,0,0,6.89,13593673.77,596.86,-0.12,13637462,143169,162,
37127,3981,0,0,6.89,13593450.72,597.87,-0.12,13637462,143169,162,
37131,3981,0,0,6.89,13593301.7,598.54,-0.12,13637462,143169,162,
37137,3981,0,0,6.89,13593077.7,599.55,-0.12,13637462,143169,162,
37143,3981,0,0,6.89,13592853.13,600.56,-0.12,13637462,143169,162,
37147,3981,0,0,6.89,13592703.11,601.23,-0.12,13637462,143169,162,
37153,3981,0,0,6.89,13592477.59,602.24,-0.12,13637462,143169,162,
37159,3981,0,0,6.89,13592251.51,603.25,-0.12,13637462,143169,162,
37163,3981,0,0,6.89,13592100.47,603.93,-0.12,13637462,143169,162,
37169,3981,0,0,6.89,13591873.44,604.94,-0.12,13637462,143169,162,
37175,3981,0,0,6.89,13591645.84,605.95,-0.12,13637462,143169,162,
37181,3981,0,0,6.89,13591417.67,606.96,-0.12,13637462,143169,162,
37189,3981,0,0,6.89,13591112.57,608.3,-0.12,13637462,143169,162,
37197,3980,0,0,6.89,13590806.45,609.65,-0.12,13637462,143169,162,
37205,3980,0,0,6.89,13590499.32,610.99,-0.12,13637462,143169,162,
37213,3980,0,0,6.89,13590191.18,612.34,-0.12,13637462,143169,162,
37221,3980,0,0,6.89,13589882.03,613.69,-0.12,13637462,143169,162,
37229,3980,0,0,6.89,13589571.87,615.03,-0.12,13637462,143169,162,
37235,3980,0,0,6.89,13589338.59,616.04,-0.12,13637462,143169,162,
37243,3980,0,0,6.89,13589026.66,617.39,-0.12,13637462,143169,162,
37251,3980,0,0,6.89,13588713.72,618.74,-0.12,13637462,143169,162,
37257,3980,0,0,6.89,13588478.35,619.74,-0.12,13637462,143169,162,
37265,3980,0,0,6.89,13588163.64,621.09,-0.12,13637462,143169,162,
37271,3980,0,0,6.89,13587926.94,622.1,-0.12,13637462,143169,162,
37277,3979,0,0,6.89,13587689.68,623.11,-0.12,13637462,143169,162,
37285,3979,0,0,6.89,13587372.44,624.46,-0.12,13637462,143169,162,
37291,3979,0,0,6.89,13587133.85,625.47,-0.12,13637462,143169,162,
37299,3979,0,0,6.89,13586814.84,626.81,-0.12,13637462,143169,162,
37305,3979,0,0,6.89,13586574.92,627.82,-0.12,13637462,143169,162,
37311,3979,0,0,6.89,13586334.43,628.83,-0.12,13637462,143169,162,
37317,3979,0,0,6.89,13586093.38,629.84,-0.12,13637462,143169,163,
37325,3979,0,0,6.89,13585771.09,631.19,-0.12,13637462,143169,163,
37333,3979,0,0,6.89,13585447.78,632.53,-0.12,13637462,143169,163,
37341,3979,0,0,6.89,13585123.46,633.88,-0.12,13637462,143169,163,
